transaction_id	project_id	transaction_original_date	transaction_isodate	transaction_year	transaction_value_code	transaction_currency	transaction_value
d1ca883a-92a8-430d-9a35-024d4f90b477	P085231	11/08/05	2005-11-08	2005	C	USD	40000000
f0b58481-9c87-47c1-8c80-b98a46d64216	P050508	05/11/00	2000-05-11	2000	C	USD	29000000
92451e16-e000-4ee7-9309-036eac9542d9	P080830	05/18/04	2004-05-18	2004	C	USD	30000000
4c9398e6-7f3c-487b-81d3-4249aaf6697b	P069886	09/12/00	2000-09-12	2000	C	USD	59700000
31e4a8b7-14fb-43b0-a03a-360b8c625187	P097636	06/01/06	2006-06-01	2006	C	USD	100000000
c31acdbe-8406-46e1-b0c6-679d9bc9b09d	P113032	09/30/10	2010-09-30	2010	C	USD	150000000
15e42620-4391-4b5e-9ab1-b1f089658169	P077687	03/07/02	2002-03-07	2002	C	USD	6300000
ca7ce8a2-3ece-4679-8e3b-eceb9e09a11c	P059510	04/19/00	2000-04-19	2000	C	USD	5000000
18ef18fd-c734-435d-9973-65dbb281fe1b	P102709	05/29/07	2007-05-29	2007	C	USD	80000000
9d601591-4302-4e4b-ae9f-0083b347cb39	P087713	06/17/04	2004-06-17	2004	C	USD	572200000
175e6c05-435c-4448-8620-bd5d8d8e6842	P120321	03/17/11	2011-03-17	2011	C	USD	12000000
e4bd5b65-3bb3-44b7-9b5f-e4c4e1ba4dc6	P082239	03/17/05	2005-03-17	2005	C	USD	80000000
3536bc3e-7169-4efa-8807-3e196b321879	P110324	07/17/08	2008-07-17	2008	C	USD	98100000
1c492ee5-f20d-4649-8c9e-86c6c4b90249	P111304	10/30/08	2008-10-30	2008	C	USD	10000000
ccb49e1d-780d-49fd-b0f8-e933e6dff65b	P082759	06/22/04	2004-06-22	2004	C	USD	100000000
fb953600-62b6-4243-a3f0-99fe7d084253	P115183	06/09/09	2009-06-09	2009	C	USD	450000000
10a52484-0ff7-4a07-8a6d-2234aec9c659	P038090	02/21/02	2002-02-21	2002	C	USD	23540000
7b574cd7-72d2-4594-8a8e-276e0761c29e	P035810	09/14/00	2000-09-14	2000	C	USD	35000000
00b54744-ad39-494e-94d3-1a88279bb488	P063622	12/16/03	2003-12-16	2003	C	USD	100000000
b43954ea-6e66-4f3f-b18c-2b74d8a64b43	P073442	06/02/04	2004-06-02	2004	C	USD	7000000
77228362-980b-4180-acc0-1cb67ca87ff9	P055459	04/20/04	2004-04-20	2004	C	USD	500000000
751adb2b-aacb-4b11-802a-ec02a28b3206	P103631	06/03/08	2008-06-03	2008	C	USD	100000000
8db49971-dedc-4640-9525-8d1c8bd061d8	P096411	06/13/06	2006-06-13	2006	C	USD	50000000
01453fe5-75f3-4cff-af20-a34c26634aa6	P083627	12/07/04	2004-12-07	2004	C	USD	30000000
7a07ed99-1d03-4b6c-9526-6eae11ac1bb9	P065263	03/21/00	2000-03-21	2000	C	USD	225000000
5d0b4e2d-07a4-4b3b-a88b-b063d5629c5a	P094755	02/22/11	2011-02-22	2011	C	USD	35000000
e798b1c4-2f46-4310-a45f-eebe43cec47a	P106641	12/16/08	2008-12-16	2008	C	USD	100000000
8afdea5d-9274-4cba-9286-4ba988282669	P074316	02/19/04	2004-02-19	2004	C	USD	14800000
89d2eaef-3e8d-4287-b26d-d825a7ae87f5	P101160	06/09/09	2009-06-09	2009	C	USD	25000000
81fb7397-1fc8-4b38-aa1f-c3d52b1d5a19	P116557	03/15/11	2011-03-15	2011	C	USD	205000000
4510760d-cd79-477f-a05a-d048fdbe9cc0	P069208	04/26/07	2007-04-26	2007	C	USD	300000000
189ef2ec-8c61-42b4-9c8b-5eb33d015e8e	P081511	04/08/03	2003-04-08	2003	C	USD	14200000
81836a65-2d8b-4ed5-955c-b55a5e7cd812	P108080	12/13/07	2007-12-13	2007	C	USD	2000000
ad5d7676-320e-4ac3-8e22-90e92e9f90bd	P125915	06/23/11	2011-06-23	2011	C	USD	112000000
020cfa12-050a-4806-ab83-367053c41017	P105492	04/10/07	2007-04-10	2007	C	USD	25000000
208938e8-7243-4e2c-b5ca-9f7166c9a40c	P121033	09/30/10	2010-09-30	2010	C	USD	16000000
4ec16909-98b8-428e-9cee-57431f3aad8f	P099112	04/22/08	2008-04-22	2008	C	USD	200000000
4a107d4e-f889-46c0-bcce-218818d63d6d	P102607	09/10/09	2009-09-10	2009	C	USD	100000000
afe65442-25ff-4b0e-a18b-4d23bd669ca2	P074001	12/21/01	2001-12-21	2001	C	USD	5000000
fc52e142-9e15-4579-b875-b61882fd6ade	P111665	07/01/10	2010-07-01	2010	C	USD	1045000000
6309878c-9f42-4083-85c4-6ccf5b477a39	P055490	06/21/01	2001-06-21	2001	C	USD	150000000
75da7aa2-e031-46cf-be93-bc632dc5a34e	P091787	03/22/05	2005-03-22	2005	C	USD	15000000
79ffac5b-75b0-4a5d-b5aa-19e10f0bf6de	P078539	08/22/06	2006-08-22	2006	C	USD	170000000
7b038722-f9e2-4b95-9877-97d8966220d2	P071465	12/01/05	2005-12-01	2005	C	USD	20000000
55e9bb97-edf5-4ad2-8246-7aeb057098de	P069934	10/14/04	2004-10-14	2004	C	USD	31500000
871e491b-c468-4c89-bde5-a76b43c7af3f	P110642	06/10/08	2008-06-10	2008	C	USD	15000000
f24866c9-48fe-491b-9a85-3e5eeff23d2f	P126263	04/26/11	2011-04-26	2011	C	USD	40000000
d07d7d1c-dc53-47b1-9699-8ca769c9c84d	P100534	06/03/08	2008-06-03	2008	C	USD	7500000
bbd80387-8bde-415f-823d-746c6211f198	P078894	03/14/06	2006-03-14	2006	C	USD	25000000
cb2bfe6c-bcf9-435e-b0eb-f0bed83d59dc	P083979	11/21/06	2006-11-21	2006	C	USD	30000000
280cf11b-4556-4bdc-9916-07c88f021497	P086747	06/22/04	2004-06-22	2004	C	USD	64700000
591a5cac-8a8b-4c77-9cbf-5c1e9da60abe	P040599	05/20/03	2003-05-20	2003	C	USD	150000000
46a078d5-0ce8-428c-851c-10a3aa221493	P078408	03/06/03	2003-03-06	2003	C	USD	23700000
875d43eb-e75e-4b22-9d4c-9775b75e3b1d	P069820	05/23/00	2000-05-23	2000	C	USD	30000000
406f63ea-5487-46c0-a1ff-72554c767c77	P118150	03/03/11	2011-03-03	2011	C	USD	112650000
2a8c771e-6372-4234-9aab-c608f2a89a20	P059663	12/18/03	2003-12-18	2003	C	USD	225260000
b2de893a-d333-4812-af36-8983f2941f46	P104984	03/27/07	2007-03-27	2007	C	USD	100000000
1cf77d02-067e-4f50-9ec7-abc075811b04	P114313	05/25/10	2010-05-25	2010	C	USD	2000000
bd862e4d-9fe1-44da-a5af-ec85802593a7	P080295	04/29/03	2003-04-29	2003	C	USD	28700000
2da6ee97-df05-493a-80c5-101258a7860e	P120810	06/17/10	2010-06-17	2010	C	USD	50000000
733c030f-6a50-4c05-9ba7-f93c42bb78a8	P073346	12/22/00	2000-12-22	2000	C	USD	25400000
acf3793f-24e4-4b2c-85be-2aa9fb3cde3f	P089926	02/28/06	2006-02-28	2006	C	USD	40000000
83852780-d0fc-41fb-9d6f-229559cf16ac	P118673	03/18/10	2010-03-18	2010	C	USD	750000000
d65b6408-6dde-45d7-8c3f-d96ffb67889d	P078538	04/26/07	2007-04-26	2007	C	USD	250000000
74c8f063-a3e6-486f-a07d-84c63e33feaa	P106963	03/26/09	2009-03-26	2009	C	USD	20000000
3ec31374-11b6-4c6f-86d2-f04606af8e52	P113766	06/22/10	2010-06-22	2010	C	USD	100000000
4b8cff5e-0ea9-4ada-bc06-6e36f107def9	P119047	08/25/11	2011-08-25	2011	C	USD	19000000
b3c173b1-aca4-4ed2-80c7-6b869d388e7d	P118708	05/26/11	2011-05-26	2011	C	USD	358900000
c4384e6c-adaa-47cb-a5f0-89044370f2c0	P078932	06/24/02	2002-06-24	2002	C	USD	1480000
b353a790-ecbf-4480-be4d-b55a173c69de	P122635	02/10/11	2011-02-10	2011	C	USD	24500000
e83e1f87-94b1-4cd0-a5f4-0fa0e13eb09b	P074777	07/25/02	2002-07-25	2002	C	USD	5000000
72f78734-afca-4f27-a370-bcb2180f4784	P063095	06/27/00	2000-06-27	2000	C	USD	28900000
a883bf02-9b77-4540-890e-5555ec3a1ad1	P117838	06/08/10	2010-06-08	2010	C	USD	60000000
c2e7e61b-1b64-4bbf-9b42-e6dc7fe7ede6	P071347	03/28/02	2002-03-28	2002	C	USD	30000000
d02564c1-b2d6-4e46-af21-f3e42f8d3cfe	P071399	03/10/03	2003-03-10	2003	C	USD	5000000
837d7879-86d6-4a56-b33c-00d261e82422	P114107	02/12/09	2009-02-12	2009	C	USD	710000000
d921e91b-a66d-4126-b308-2c466b429f62	P090392	06/30/04	2004-06-30	2004	C	USD	190000
bc584cfd-9623-442d-a8d3-a223151e1612	P107608	11/03/09	2009-11-03	2009	C	USD	25000000
1d5d76bb-23f6-4a18-8529-3dc22129aa31	P111064	03/31/09	2009-03-31	2009	C	USD	12000000
a53c42fa-b197-48b2-9706-54c883cbd66f	P105097	05/22/07	2007-05-22	2007	C	USD	50000000
6d0680e9-c4d5-4970-ad1d-b7a42f80c1f9	P096234	11/29/05	2005-11-29	2005	C	USD	100000000
148dff55-6972-45ff-80c0-3467c35521dc	P077949	04/25/02	2002-04-25	2002	C	USD	4800000
b435612d-030d-4cc8-b9d2-a957cb2c9316	P122847	05/26/11	2011-05-26	2011	C	USD	10000000
3a1b6287-b237-49ac-ae79-80a11eb27c1d	P118036	11/24/09	2009-11-24	2009	C	USD	100000000
d1529490-71be-463a-86d0-fc2acf421759	P078457	12/16/04	2004-12-16	2004	C	USD	45000000
835c28ff-1f68-4322-bf13-8e8294368886	P120211	12/20/10	2010-12-20	2010	C	USD	200000000
4ebd49e2-fe35-4b2f-8b24-7ff635c3d1ae	P068463	07/27/00	2000-07-27	2000	C	USD	40000000
f9232435-d7aa-4c2a-91f7-85db4f44cbd2	P080829	08/24/04	2004-08-24	2004	C	USD	502520000
95bbf0a3-af92-4521-9def-17226805544b	P064876	03/18/04	2004-03-18	2004	C	USD	51400000
c3b9c190-ad27-48a8-9bbb-dab5c15573fd	P113202	05/06/10	2010-05-06	2010	C	USD	22800000
ae8a185b-419a-452b-8f72-25ee974421ee	P116984	12/15/09	2009-12-15	2009	C	USD	30000000
996ec224-dbcb-42c8-af17-e4707338cdca	P115119	02/23/10	2010-02-23	2010	C	USD	10000000
6c275c2c-fcd1-46da-8612-8001965cafe0	P074082	09/02/04	2004-09-02	2004	C	USD	150000000
25d25ddc-cd9b-4e5d-a822-c4d61461368b	P106621	04/29/08	2008-04-29	2008	C	USD	6000000
36b3b5ba-6459-4467-abdc-f9399b664131	P073531	06/04/02	2002-06-04	2002	C	USD	5000000
2d67324e-bbf1-4fae-ab08-22ca11ed3e4a	P119443	09/16/10	2010-09-16	2010	C	USD	15000000
80612f5a-5599-4c40-b020-292a3a269c98	P116369	09/17/09	2009-09-17	2009	C	USD	10000000
4c648b7a-30fe-4522-8e36-68d96b545b27	P113949	06/07/11	2011-06-07	2011	C	USD	160000000
2b0e6eea-83a2-4da8-bb8a-401b9201e0f2	P073394	03/13/01	2001-03-13	2001	C	USD	35000000
3a2dc700-79bf-4773-8df3-7e7de8017244	P101190	09/30/08	2008-09-30	2008	C	USD	60000000
caa63283-8a4c-4c37-927c-46c4a74b0f11	P065715	05/11/00	2000-05-11	2000	C	USD	7600000
21dc2c4b-1d96-437e-a6ab-8ea797b70b42	P070421	05/24/01	2001-05-24	2001	C	USD	360000000
b3ca9552-4712-4b80-9e4b-cf650a771dbd	P068762	05/11/00	2000-05-11	2000	C	USD	100000000
88a9312c-4cfc-4042-bb09-5984b949d793	P077297	06/24/03	2003-06-24	2003	C	USD	15000000
a7fb7520-a98d-42b1-b5be-82f2fa748ee1	P103037	05/27/10	2010-05-27	2010	C	USD	330000000
23bb538a-3ae0-4055-a09d-6f4b12e2079c	P084596	06/15/04	2004-06-15	2004	C	USD	12000000
bd3cc2cd-8dec-48b3-b6b8-24fdfc7dc4f1	P077896	06/06/02	2002-06-06	2002	C	USD	15000000
23a6d384-82c9-4f73-9f99-a04fac0c354b	P096861	07/06/06	2006-07-06	2006	C	USD	5000000
d447b568-b8be-4ad5-a415-4a3a4e9c38c3	P040716	06/12/01	2001-06-12	2001	C	USD	40000000
3a9d5c75-d94d-42b9-aad6-1ea251b978fb	P110405	04/17/08	2008-04-17	2008	C	USD	40000000
1f10128b-71e5-4113-a523-35cac92ec71f	P064557	02/20/07	2007-02-20	2007	C	USD	20000000
37b956c5-9330-4722-b1bb-b3170b25e9a2	P084736	01/27/05	2005-01-27	2005	C	USD	27000000
b1ed6ce2-b4d3-4d09-88f0-1c0071c7888b	P096262	04/24/06	2006-04-24	2006	C	USD	34400000
e1007a47-f362-4ae1-be08-bc9fb5bc3013	P120613	02/03/11	2011-02-03	2011	C	USD	14000000
7cdc4dcd-893c-49be-b72e-33229fc282f8	P090041	09/15/05	2005-09-15	2005	C	USD	8000000
531fb8d3-3d07-4c87-9af6-ce677d566313	P113028	06/29/10	2010-06-29	2010	C	USD	430000000
ce70cb9d-a388-4c30-86db-2398974a73ac	P095211	03/21/07	2007-03-21	2007	C	USD	40000000
bb805ecb-b6a3-414e-b068-79455ade6e38	P072205	03/27/03	2003-03-27	2003	C	USD	16600000
70a27f13-f550-437b-b070-f504673ea9ab	P115886	03/22/11	2011-03-22	2011	C	USD	31000000
edaf9168-e181-4048-872a-bc9b28ca53b1	P090159	01/06/05	2005-01-06	2005	C	USD	12000000
6d204f1c-93b6-4997-b715-2a6676ca4ed2	P107311	03/30/10	2010-03-30	2010	C	USD	30400000
87bc7064-9025-46e2-8cab-67a55e24a0ee	P104097	03/21/07	2007-03-21	2007	C	USD	50000000
b4a0fd03-42a6-4c62-befa-a9810fa6459a	P101298	12/20/07	2007-12-20	2007	C	USD	20000000
f16cbc88-0ff6-401d-a553-3b416164b6ad	P075915	05/20/03	2003-05-20	2003	C	USD	30000000
fdd78a40-bb05-4146-877a-eadde103cd15	P100406	03/03/09	2009-03-03	2009	C	USD	90000000
fe2d583c-9234-4138-998d-d2c28e838f65	P049702	07/31/03	2003-07-31	2003	C	USD	5500000
24fe9617-eea7-4eb7-a6d3-f91048158353	P089196	06/02/05	2005-06-02	2005	C	USD	10000000
d7148534-e79c-40b4-9399-b9585af1357f	P076830	12/20/01	2001-12-20	2001	C	USD	75000000
5eaccbd9-0466-4d97-99ba-2cdb98eee62f	P084792	12/14/04	2004-12-14	2004	C	USD	154000000
6bc2c843-82d2-40d8-9621-9ce54a5528b6	P102119	06/16/09	2009-06-16	2009	C	USD	225000000
3a50940c-2d76-4aaa-9a75-b7e48e690c7f	P070086	05/25/00	2000-05-25	2000	C	USD	7400000
0bd11254-728e-4ff0-a144-6693bdd51aa1	P120895	03/18/10	2010-03-18	2010	C	USD	65000000
7d2e2ea9-0459-49ff-a217-b5936a5ecd10	P125374	05/17/11	2011-05-17	2011	C	USD	2200000
e6648db3-0212-4b25-a07d-7a8e3f10e0b9	P100657	11/04/08	2008-11-04	2008	C	USD	59000000
489050ad-f8f4-47e9-8ca0-51d94b914922	P073089	03/20/01	2001-03-20	2001	C	USD	22000000
6adfc217-0e09-4254-898b-65901be0e3fd	P074075	03/06/03	2003-03-06	2003	C	USD	12350000
c15726b8-be2f-41bb-a05c-fbdc0316c2a3	P074020	05/11/04	2004-05-11	2004	C	USD	100000000
3d4bf4ea-2cf1-44e4-98ce-146c15dac6b2	P066938	06/16/00	2000-06-16	2000	C	USD	3070000
deabce2f-4fde-44ca-8a9f-218d3f1c330c	P126206	06/30/11	2011-06-30	2011	C	USD	59000000
fcfda7c7-66d4-40b5-9d2c-d752c17e2628	P066491	02/24/00	2000-02-24	2000	C	USD	10000000
9af62a0c-06d2-4ab9-be33-da02f0f67e37	P095596	06/30/05	2005-06-30	2005	C	USD	2000000
16c40dd1-8083-4aaa-8144-83066b58ac8c	P041442	01/28/03	2003-01-28	2003	C	USD	15000000
4f3c8f44-5643-4cc6-b847-91a3cb9a7104	P079978	10/07/03	2003-10-07	2003	C	USD	5000000
ba368444-f771-4f4e-af50-d40502b669a7	P092692	11/17/04	2004-11-17	2004	C	USD	10000000
d917e833-7283-4a10-bdf1-eba0e055e0f2	P057295	04/19/01	2001-04-19	2001	C	USD	40800000
4cea0ffb-9c43-4409-ba3b-c5e23b591a55	P058521	06/26/01	2001-06-26	2001	C	USD	35000000
99895128-ef55-44ff-ada1-cf666068b454	P096205	03/29/07	2007-03-29	2007	C	USD	10000000
4e1d8734-8593-4588-b1b3-26d1ea8ce9cf	P001807	11/20/03	2003-11-20	2003	C	USD	42000000
1e59e959-6d08-4ac2-aec1-23c593ca3bb2	P081482	07/29/04	2004-07-29	2004	C	USD	60000000
2e47af54-fbab-4134-b45a-864776851756	P090567	01/24/06	2006-01-24	2006	C	USD	25000000
097944fc-c8b4-42cf-92b3-7613f6293265	P068344	11/22/00	2000-11-22	2000	C	USD	303000000
15963306-ac19-4607-abc0-ccadeaf78004	P035707	06/22/00	2000-06-22	2000	C	USD	103000000
f9940258-a45b-4890-8917-30c1ab36b2c1	P098167	06/01/06	2006-06-01	2006	C	USD	60000000
07d2e3fa-9113-4789-8c72-91af4eb837a0	P035752	12/09/03	2003-12-09	2003	C	USD	303030000
9163ce87-fb03-4599-bf3f-41ce346037b5	P057369	11/08/01	2001-11-08	2001	C	USD	5000000
c6c84d8e-e52d-4983-bcea-3120c6f5e53d	P074122	06/10/03	2003-06-10	2003	C	USD	5500000
02cb4f80-3e77-434e-ac7c-695d9c5a4005	P058845	06/05/01	2001-06-05	2001	C	USD	200000000
a5c1a8ba-67f1-4de2-b979-a78eebd03741	P065798	02/08/00	2000-02-08	2000	C	USD	1910000
b4331a83-29e8-4b8b-bb5f-f7fcd9346148	P079165	04/24/07	2007-04-24	2007	C	USD	20000000
eb9806f4-5446-4ad4-bbd2-3d54692df914	P095485	10/20/09	2009-10-20	2009	C	USD	150000000
bab14c33-1b41-4454-bab7-4c5f2b1b0a5e	P057951	06/30/00	2000-06-30	2000	C	USD	12000000
2808fd6f-9cf4-4d7b-b56d-24a855083489	P081773	03/27/03	2003-03-27	2003	C	USD	60000000
b220ad28-b298-4999-9504-fa40e1dc712c	P073649	02/06/03	2003-02-06	2003	C	USD	89600000
098f4102-a5c5-4943-b81b-303d8887369b	P122476	04/26/11	2011-04-26	2011	C	USD	15000000
4d936e92-4b98-4cb1-a612-696283a9135f	P111040	03/23/10	2010-03-23	2010	C	USD	30000000
4f135156-6620-4c26-b9de-b0fe55769a53	P068290	07/31/03	2003-07-31	2003	C	USD	58400000
b194fb55-8ead-4bc3-b4d8-8af370d6b3ed	P096023	09/30/08	2008-09-30	2008	C	USD	250000000
232b1a48-23b7-48af-b0cd-671ebafeb01f	P072394	03/13/01	2001-03-13	2001	C	USD	9630000
06ead2dd-299b-4c71-8a3b-3bdf2eca6242	P100047	01/29/09	2009-01-29	2009	C	USD	600000000
e53f9a62-b5cf-439f-9bd6-b22cea0f6d4d	P089382	05/02/06	2006-05-02	2006	C	USD	50000000
b356c5d1-aab7-4c94-aa36-e3dfbf6cc801	P095337	08/28/07	2007-08-28	2007	C	USD	140000000
386acd73-e9b1-4cfa-a5e3-9f58674a7c2b	P091077	05/31/07	2007-05-31	2007	C	USD	225000000
efdae5ed-3ec5-4a8e-87e4-51e8c23a7298	P092217	06/22/10	2010-06-22	2010	C	USD	255000000
94a9a6a6-a337-402e-aa94-739c23fcfbdf	P106332	07/01/08	2008-07-01	2008	C	USD	35000000
f6f6e661-78d8-4ae0-838c-1524e3f96f01	P118430	06/23/10	2010-06-23	2010	C	USD	10000000
a8121f1b-99ae-4403-b29c-560a5e2f2e30	P094694	06/30/05	2005-06-30	2005	C	USD	24000000
3d38f781-3b0d-4a3c-9ab9-ca334d2868f6	P074249	03/28/02	2002-03-28	2002	C	USD	9000000
2128007e-fd9b-4d0f-b7f5-a8211966cea7	P118239	08/05/10	2010-08-05	2010	C	USD	30000000
e64a6fa1-3ea8-4009-9f56-6f915175c314	P114018	01/12/10	2010-01-12	2010	C	USD	175000000
663e163b-9959-45db-ae68-7bde67c370ed	P069326	02/29/00	2000-02-29	2000	C	USD	34700000
09ba20d6-71ca-47a9-8772-3c484cd21cc6	P094084	03/29/07	2007-03-29	2007	C	USD	45000000
e5e9a387-93a8-497b-9c80-f8ca52eb6853	P102573	01/31/08	2008-01-31	2008	C	USD	20000000
8edec68e-9a95-41f8-bebe-b95abe06cf6a	P074539	08/06/02	2002-08-06	2002	C	USD	202020000
9e8275c7-5def-4143-bcbb-017a496e0421	P042109	06/20/00	2000-06-20	2000	C	USD	349000000
608ae198-6667-4751-ba30-89ac12e96cc5	P069479	02/28/02	2002-02-28	2002	C	USD	5600000
4f32472a-9f63-406f-ab4b-559fa486a983	P079027	01/19/06	2006-01-19	2006	C	USD	15000000
278c9eb1-3192-4746-a19d-546021d65e11	P093384	06/08/06	2006-06-08	2006	C	USD	30000000
df84691c-bbbf-4113-82a0-78f3860b5e49	P071052	06/29/06	2006-06-29	2006	C	USD	500000000
a2214cb6-a86b-47d2-9204-e28107b6fed8	P000309	01/22/02	2002-01-22	2002	C	USD	32600000
85d93d4e-269e-4108-a2b1-fbfe10f74e75	P112956	06/29/10	2010-06-29	2010	C	USD	190000000
4da19a19-5410-4384-9841-96cc14ce42bd	P096409	06/19/07	2007-06-19	2007	C	USD	16000000
4cd042e6-08de-4b8d-abea-3d1e071287ab	P117723	12/22/09	2009-12-22	2009	C	USD	500000000
fa155341-d82a-491d-9e7d-cfae97a41462	P076245	05/13/03	2003-05-13	2003	C	USD	32000000
18f0f7e3-cec5-447d-8538-97905efa2948	P074288	07/02/02	2002-07-02	2002	C	USD	5000000
6c3ae599-364b-4bfb-8e5e-6b3fceee3c52	P102177	07/08/10	2010-07-08	2010	C	USD	29230000
ae53864f-f51f-4fe9-8c73-07dae3fa0dee	P073477	05/17/05	2005-05-17	2005	C	USD	15700000
1b4c33da-cdcc-4e49-bc3e-617574534c05	P076185	09/23/04	2004-09-23	2004	C	USD	65000000
aefc1733-6993-44cc-b72d-b680ac7fdd07	P089898	03/06/07	2007-03-06	2007	C	USD	80000000
4aaf0088-e57c-44bb-a8e7-7cf945e93ba8	P088246	04/29/04	2004-04-29	2004	C	USD	4500000
6fba4bd3-775a-46d3-9d11-7baf03729031	P082395	05/27/03	2003-05-27	2003	C	USD	50000000
b1a51d5a-fa5b-4644-957e-cbecc2b9d64c	P101502	07/31/07	2007-07-31	2007	C	USD	10000000
98290a62-7608-45b1-87c6-ca79612deb08	P115938	05/06/09	2009-05-06	2009	C	USD	10000000
d3301a9d-3adb-4d9e-8472-c259df434171	P074872	03/30/04	2004-03-30	2004	C	USD	51000000
b0c54bc2-2d3a-462a-a64c-06651b3aec95	P087150	03/01/05	2005-03-01	2005	C	USD	7000000
bfb21c3d-7245-42af-a8ea-ba57d7c58666	P075173	12/09/03	2003-12-09	2003	C	USD	84290000
82a9972d-124d-478a-8b61-44fd36654d12	P086716	12/14/04	2004-12-14	2004	C	USD	120000000
2810dd65-d4c9-48ef-8037-27a1ed2a1d05	P101216	06/12/07	2007-06-12	2007	C	USD	20000000
391010a7-2898-489f-a59c-8773e9ea20af	P085414	03/20/07	2007-03-20	2007	C	USD	20500000
667b6bb9-23aa-4461-92b5-ac408746c880	P071794	06/25/02	2002-06-25	2002	C	USD	190980000
a1fef121-5b91-4b74-8856-5734a2b5f5d1	P121394	01/20/11	2011-01-20	2011	C	USD	250000000
4a72033d-da77-4470-83ec-f7cb17ad6968	P081567	06/20/06	2006-06-20	2006	C	USD	66000000
e8d4ad17-4589-4f28-83dc-0dff423953d6	P085133	12/21/04	2004-12-21	2004	C	USD	60000000
431d8f09-e693-44c4-be5a-98c99bfbdfa0	P088165	11/29/05	2005-11-29	2005	C	USD	60000000
9f97dd77-212c-4ceb-8cda-e412482cd02a	P090340	03/14/06	2006-03-14	2006	C	USD	10000000
550b2954-595e-47d6-b50c-b913c039a7a3	P095251	06/05/07	2007-06-05	2007	C	USD	20000000
4ef558fc-1c7c-4852-81f0-710ac0135c87	P057459	09/19/00	2000-09-19	2000	C	USD	5000000
371fb629-f9ae-457e-a912-24a44e67c277	P122219	08/04/11	2011-08-04	2011	C	USD	23800000
ad4dc329-e9ba-42ad-b9ac-a88c7d3462d6	P095873	06/19/07	2007-06-19	2007	C	USD	6000000
8ef1b4cc-9c23-495b-9026-70a9ca0c1e97	P095371	06/20/06	2006-06-20	2006	C	USD	2000000
41d197e4-e6e1-411c-b06a-55529ce125ac	P101716	05/13/10	2010-05-13	2010	C	USD	100000000
c5477b87-ec84-4c11-91ff-ecd1f038c9aa	P096302	06/09/09	2009-06-09	2009	C	USD	50000000
90f3ecc5-b5be-4002-bb9d-b4c36a378e92	P122179	04/21/11	2011-04-21	2011	C	USD	150000000
b87bc2a9-0906-4124-8524-fee504e6bcdb	P102331	06/24/09	2009-06-24	2009	C	USD	100000000
ceede69d-f312-4c50-876c-1e34482bce37	P101359	07/18/06	2006-07-18	2006	C	USD	22500000
88e7345e-62fc-46d8-a24d-c097244b0439	P083581	07/03/07	2007-07-03	2007	C	USD	155210000
5405ceb7-d8fe-4abb-883d-d1b5d62bf6bb	P105140	11/13/07	2007-11-13	2007	C	USD	3900000
fe9d9014-046a-4167-ac3d-5bef46ec4ecc	P100735	09/30/08	2008-09-30	2008	C	USD	112000000
a13e1061-4184-4161-af62-3d3597b2724c	P085192	10/21/04	2004-10-21	2004	C	USD	65000000
e7debf09-1de8-460d-84d0-dd12cc801465	P092837	12/10/09	2009-12-10	2009	C	USD	190000000
f2652cb3-710e-4427-bda2-1010fe712675	P106208	04/14/09	2009-04-14	2009	C	USD	154000000
13bc0b20-90eb-4d07-8c61-b6fff27e9959	P077406	07/09/02	2002-07-09	2002	C	USD	4500000
4decd043-5c03-4997-b06e-cb83f6bfea9a	P110446	06/20/08	2008-06-20	2008	C	USD	50000000
93dad5eb-36e6-4721-8d2f-d921e18182bd	P092986	11/15/05	2005-11-15	2005	C	USD	25000000
b0b85280-8a61-48e8-b2bc-911bd8c5387e	P104015	04/21/11	2011-04-21	2011	C	USD	50000000
ce7bc3c3-ad27-4a64-b3c0-10d3620e8b52	P063913	06/26/03	2003-06-26	2003	C	USD	141000000
3e5312c4-c0df-477a-816f-7cb3f8b5f258	P099059	12/12/06	2006-12-12	2006	C	USD	40000000
859e9670-46a7-452f-8f02-a004e7370e72	P106703	05/04/10	2010-05-04	2010	C	USD	64500000
11f55202-b574-45f1-855a-069e549cf483	P112158	05/26/11	2011-05-26	2011	C	USD	640000000
d938e38f-0f7e-4044-82e6-df40aa15492b	P076853	06/25/02	2002-06-25	2002	C	USD	5000000
091b2bad-21c1-47b0-98af-f04e5ac04a01	P070999	07/20/04	2004-07-20	2004	C	USD	125000000
8d3fcfd0-873a-4bdb-b9f9-834e65fa3a76	P103441	08/28/07	2007-08-28	2007	C	USD	24800000
26e1d5fb-25ec-43f1-86b8-69266a4ca87f	P076712	05/30/02	2002-05-30	2002	C	USD	5000000
7bb3323d-799a-4cf1-a2cd-209da5718cf5	P120881	06/04/10	2010-06-04	2010	C	USD	35000000
fb54b2bc-35b8-4ec0-88ea-52f858f05d29	P097104	07/05/07	2007-07-05	2007	C	USD	86000000
21c12643-01d4-477e-a535-9e5646c685ae	P075528	06/27/03	2003-06-27	2003	C	USD	20000000
35356811-b87a-4fcd-aaa0-1242fccf0fe0	P050719	08/22/00	2000-08-22	2000	C	USD	22000000
bf34e70e-eb93-4e96-8456-569dd30150b1	P121833	10/26/10	2010-10-26	2010	C	USD	30000000
36b5d312-a52e-4f11-872e-a1c354051729	P094897	08/29/06	2006-08-29	2006	C	USD	100000000
