project_id	geoname_id	precision_code	place_name	latitude	longitude	location_type_code	geoname_adm_code	geonames_adm_name
P110614	3468941	1	Brejo Grande	-10.42944	-36.46611	PPL	BR|28|2800704	Brazil|Sergipe|Brejo Grande
P110614	3467500	1	Canhoba	-10.13833	-36.98472	PPL	BR|28|2801108	Brazil|Sergipe|Canhoba
P110614	3403344	1	Canindé de São Francisco	-9.66	-37.78944	PPL	BR|28|2801207	Brazil|Sergipe|Canindé de São Francisco
P110614	3467319	1	Capela	-10.50333	-37.05278	PPL	BR|28|2801306	Brazil|Sergipe|Capela
P110614	3466941	1	Carira	-10.36083	-37.70111	PPL	BR|28|2801405	Brazil|Sergipe|Carira
P110614	3465154	1	Cristinápolis	-11.47556	-37.75528	PPL	BR|28|2801702	Brazil|Sergipe|Cristinápolis
P110614	3463900	1	Estância	-11.26833	-37.43833	PPL	BR|28|2802106	Brazil|Sergipe|Estância
P110614	6317130	1	Feira Nova	-10.26417	-37.31306	PPL	BR|28|2802205	Brazil|Sergipe|Feira Nova
P110614	3462944	1	Frei Paulo	-10.54944	-37.53444	PPL	BR|28|2802304	Brazil|Sergipe|Frei Paulo
P110614	3399051	1	Gararu	-9.9675	-37.08333	PPL	BR|28|2802403	Brazil|Sergipe|Gararu
P110614	3461423	1	Ilha das Flores	-10.43639	-36.54	PPL	BR|28|2802700	Brazil|Sergipe|Ilha das Flores
P110614	3461289	1	Indiaroba	-11.51917	-37.51167	PPL	BR|28|2802809	Brazil|Sergipe|Indiaroba
P110614	3460974	1	Itabaiana	-10.685	-37.42528	PPL	BR|28|2802908	Brazil|Sergipe|Itabaiana
P110614	3460971	1	Itabaianinha	-11.27389	-37.79	PPL	BR|28|2803005	Brazil|Sergipe|Itabaianinha
P110614	3460962	1	Itabi	-10.12639	-37.10306	PPL	BR|28|2803104	Brazil|Sergipe|Itabi
P110614	3460136	1	Japaratuba	-10.59333	-36.94028	PPL	BR|28|2803302	Brazil|Sergipe|Japaratuba
P110614	3460127	1	Japoatã	-10.34667	-36.80111	PPL	BR|28|2803401	Brazil|Sergipe|Japoatã
P110614	3459342	1	Lagarto	-10.91722	-37.65	PPL	BR|28|2803500	Brazil|Sergipe|Lagarto
P110614	3458093	1	Malhador	-10.65778	-37.30472	PPL	BR|28|2803906	Brazil|Sergipe|Malhador
P110614	3456879	1	Monte Alegre de Sergipe	-10.02722	-37.56222	PPL	BR|28|2804201	Brazil|Sergipe|Monte Alegre de Sergipe
P110614	3456325	1	Neópolis	-10.32	-36.57944	PPL	BR|28|2804409	Brazil|Sergipe|Neópolis
P110614	3456234	1	Nossa Senhora das Dores	-10.49167	-37.19333	PPL	BR|28|2804607	Brazil|Sergipe|Nossa Senhora das Dores
P110614	3456240	1	Nossa Senhora da Glória	-10.21833	-37.42028	PPL	BR|28|2804508	Brazil|Sergipe|Nossa Senhora da Glória
P110614	3455637	1	Pacatuba	-10.45333	-36.65139	PPL	BR|28|2804904	Brazil|Sergipe|Pacatuba
P110614	3453778	1	Pinhão	-10.56722	-37.72278	PPL	BR|28|2805208	Brazil|Sergipe|Pinhão
P110614	3453599	1	Pirambu	-10.73778	-36.85611	PPL	BR|28|2805307	Brazil|Sergipe|Pirambu
P110614	3391609	1	Poço Redondo	-9.805	-37.68444	PPL	BR|28|2805406	Brazil|Sergipe|Poço Redondo
P110614	3453300	1	Poço Verde	-10.70833	-38.18333	PPL	BR|28|2805505	Brazil|Sergipe|Poço Verde
P110614	3391395	1	Porto da Folha	-9.91722	-37.27833	PPL	BR|28|2805604	Brazil|Sergipe|Porto da Folha
P110614	3452233	1	Propriá	-10.21111	-36.84028	PPL	BR|28|2805703	Brazil|Sergipe|Propriá
P110614	3451476	1	Riachão do Dantas	-11.06889	-37.725	PPL	BR|28|2805802	Brazil|Sergipe|Riachão do Dantas
P110614	3451410	1	Riachuelo	-10.72833	-37.18722	PPL	BR|28|2805901	Brazil|Sergipe|Riachuelo
P110614	3451305	1	Ribeirópolis	-10.53944	-37.41667	PPL	BR|28|2806008	Brazil|Sergipe|Ribeirópolis
P110614	3450710	1	Salgado	-11.03194	-37.475	PPL	BR|28|2806206	Brazil|Sergipe|Salgado
P110614	3450119	1	Santa Luzia do Itanhy	-11.35111	-37.4462	PPL	BR|28|2806305	Brazil|Sergipe|Santa Luzia do Itanhy
P110614	3449310	1	São Cristóvão	-11.01472	-37.20639	PPL	BR|28|2806701	Brazil|Sergipe|São Cristóvão
P110614	3447799	4	Sergipe	-10.5	-37.33333	ADM1	BR|28	Brazil|Sergipe
P110614	3447561	1	Simão Dias	-10.71163	-37.77142	ADM2	BR|28|2807105	Brazil|Sergipe|Simão Dias
P110614	3447533	1	Siriri	-10.60389	-37.11278	PPL	BR|28|2807204	Brazil|Sergipe|Siriri
P110614	3446400	1	Tobias Barreto	-11.18389	-37.99833	PPL	BR|28|2807402	Brazil|Sergipe|Tobias Barreto
P110614	3445818	1	Umbaúba	-11.38333	-37.65778	PPL	BR|28|2807600	Brazil|Sergipe|Umbaúba
P110617	3471168	4	Estado da Bahia	-12	-42	ADM1	BR|05	Brazil|Bahia
P110618	2363686	8	Togolese Republic	8.66667	1.08333	PCLI	TG|00	Togo
P110632	1815285	3	Chengdu Shi	30.75982	103.87055	ADM2	CN|32|1815285	China|Sichuan|Chengdu Shi
P110632	1814919	1	Chonglong	29.78062	104.85224	PPLA3	CN|32	China|Sichuan
P110632	6642906	1	Daying Xian	30.575	105.29265	ADM3	CN|32|6642906	China|Sichuan
P110632	1811277	1	Fengming	30.1948	103.87319	PPLS	CN|32	China|Sichuan
P110632	1808164	1	Hongchuan	29.9096	103.37766	PPLS	CN|32	China|Sichuan
P110632	1807928	1	Hongya Xian	29.69635	103.18296	ADM3	CN|32|1807928	China|Sichuan
P110632	6862128	1	Huohua	30.759	106.05936	PPLA3	CN|32	China|Sichuan
P110632	1800144	1	Jialing Qu	30.73626	106.05032	ADM3	CN|32|1800144	China|Sichuan
P110632	1800815	1	Meishan	31.72914	115.91241	PPLA3	CN|01	China|Anhui Sheng
P110632	1800429	1	Miyi Xian	26.96898	101.80975	ADM3	CN|32|1800429	China|Sichuan
P110632	1800145	3	Nanchong Shi	31.21022	106.23174	ADM2	CN|32|1800145	China|Sichuan|Nanchong Shi
P110632	1799490	3	Neijiang Shi	29.65198	104.86532	ADM2	CN|32|1799490	China|Sichuan|Neijiang Shi
P110632	1799051	1	Panlian	26.88778	102.10836	PPLA3	CN|32	China|Sichuan
P110632	1798997	3	Panzhihua Shi	26.85889	101.57971	ADM2	CN|32|1798997	China|Sichuan|Panzhihua Shi
P110632	1798928	1	Penglai	30.58217	105.25141	PPLA3	CN|32	China|Sichuan
P110632	1798916	1	Pengshan Xian	30.25131	103.84901	ADM3	CN|32|1798916	China|Sichuan
P110632	6826530	1	Puxing	30.2967	106.41048	PPL	CN|32	China|Sichuan
P110632	1800143	1	Shunqing Qu	30.79022	106.0872	ADM3	CN|32|1800143	China|Sichuan
P110632	6643374	3	Suining Shi	30.63895	105.46894	ADM2	CN|32|6643374	China|Sichuan|Suining Shi
P110632	1788768	1	Xinjin Xian	30.44282	103.81667	ADM3	CN|32|1788768	China|Sichuan
P110632	1786562	1	Yingxi	30.88008	106.06124	PPL	CN|32	China|Sichuan
P110632	1783668	1	Zizhong Xian	29.78039	104.81404	ADM3	CN|32|1783668	China|Sichuan
P110642	2361809	6	Burkina Faso	12.5	-1.66667	PCLI	BF|00	Burkina Faso
P110643	298795	8	Republic of Turkey	39	35	PCLI	TR|00	Turkey
P110644	1149361	8	Islamic Republic of Afghanistan	33	66	PCLI	AF|00	Afghanistan
P110658	1147745	4	Badakhshān	36.75	72	ADM1	AF|01	Afghanistan|Badakhshan
P110658	1147707	4	Bādghīs	35	63.75	ADM1	AF|02	Afghanistan|Badghis
P110658	1147288	4	Balkh	36.75	67	ADM1	AF|30	Afghanistan|Balkh
P110658	1142263	4	Farāh	32.5	62.5	ADM1	AF|06	Afghanistan|Farah
P110658	1140043	4	Helmand	31	64	ADM1	AF|10	Afghanistan|Helmand
P110658	1149361	8	Islamic Republic of Afghanistan	33	66	PCLI	AF|00	Afghanistan
P110658	6957555	4	Panjshir	35.40248	69.98291	ADM1	AF|42	Afghanistan|Panjshir
P110658	1127766	4	Samangān	36	67.66667	ADM1	AF|32	Afghanistan|Samangān
P110658	1127106	4	Sar-e Pul	35.83333	66.16667	ADM1	AF|33	Afghanistan|Sar-e Pol
P110658	1444362	4	Velāyat-e Khowst	33.38333	69.88333	ADM1	AF|37	Afghanistan|Khowst
P110658	1121863	4	Wardak	34.25	68	ADM1	AF|27	Afghanistan|Vardak
P110658	1131257	4	Wilāyat-e Paktiyā	33.66667	69.33333	ADM1	AF|36	Afghanistan|Paktia
P110658	1131821	4	Wilāyat-e Nīmrōz	31	62.5	ADM1	AF|19	Afghanistan|Nīmrūz
P110658	1138255	4	Wilāyat-e Kāpīsā	35	69.58333	ADM1	AF|14	Afghanistan|Kāpīsā
P110658	1138957	4	Wilāyat-e Kābul	34.5	69.41667	ADM1	AF|13	Afghanistan|Kabul
P110658	1147537	4	Wilāyat-e Baghlān	35.75	69	ADM1	AF|03	Afghanistan|Wilāyat-e Baghlān
P110671	3686110	6	Republic of Colombia	4	-73.25	PCLI	CO|00	Colombia
P110679	587081	4	Baku City	40.39528	49.88222	ADM1	AZ|09	Azerbaijan|Baki
P110679	587071	1	Balakhani	40.46344	49.91893	PPL	AZ|09	Azerbaijan|Baki
P110679	585353	1	Novaya Bina	40.45639	50.11556	PPL	AZ|09	Azerbaijan|Baki
P110679	586209	3	Qaradağ Rayonu	40.33333	49.66667	ADM2	AZ|09|586209	Azerbaijan|Baki|Qaradağ Rayonu
P110679	584920	2	Surakhani	40.42028	50.00472	PPL	AZ|09	Azerbaijan|Baki
P110682	587426	5	Abşeron Yarımadası	40.43309	50.1208	PEN	AZ|09	Azerbaijan|Baki
P110693	1565160	1	Thới Hòa	11.08333	106.61667	LCTY	VN|75	Vietnam|Bình Dương
P110696	2328926	6	Federal Republic of Nigeria	10	8	PCLI	NG|00	Nigeria
P110697	2565340	4	Abia State	5.41667	7.5	ADM1	NG|45	Nigeria|Abia
P110697	2350813	4	Akwa Ibom State	5	7.83333	ADM1	NG|21	Nigeria|Akwa Ibom
P110697	2349961	4	Anambra State	6.33333	7	ADM1	NG|25	Nigeria|Anambra
P110697	2347468	4	Bauchi State	10.5	10	ADM1	NG|46	Nigeria|Bauchi
P110697	2347266	4	Benue State	7.33333	8.75	ADM1	NG|26	Nigeria|Benue
P110697	2346794	4	Borno State	11.5	13	ADM1	NG|27	Nigeria|Borno
P110697	2595346	4	Ekiti State	7.66667	5.25	ADM1	NG|54	Nigeria|Ekiti
P110697	2565344	4	Enugu State	6.5	7.5	ADM1	NG|47	Nigeria|Enugu
P110697	2328926	8	Federal Republic of Nigeria	10	8	PCLI	NG|00	Nigeria
P110697	2352776	4	Federal Capital Territory	8.83333	7.16667	ADM1	NG|11	Nigeria|Abuja Federal Capital Territory
P110697	2595347	4	Gombe State	10.25	11.16667	ADM1	NG|55	Nigeria|Gombe
P110697	2337542	4	Imo State	5.5	7.16667	ADM1	NG|28	Nigeria|Imo
P110697	2565345	4	Jigawa State	12.1	9.56	ADM1	NG|39	Nigeria|Jigawa
P110697	2335196	4	Kano State	11.5	8.5	ADM1	NG|29	Nigeria|Kano
P110697	2597363	4	Kebbi State	11.5	4	ADM1	NG|40	Nigeria|Kebbi
P110697	2597364	4	Kogi State	7.75	6.75	ADM1	NG|41	Nigeria|Kogi
P110697	2332785	4	Kwara State	8.5	5	ADM1	NG|30	Nigeria|Kwara
P110697	2595348	4	Nasarawa State	8.5	8.25	ADM1	NG|56	Nigeria|Nassarawa
P110697	2326168	4	Ondo State	7.16667	5.08333	ADM1	NG|48	Nigeria|Ondo
P110697	2597365	4	Osun State	7.5	4.5	ADM1	NG|42	Nigeria|Osun
P110697	2324828	4	Plateau State	9.16667	9.75	ADM1	NG|49	Nigeria|Plateau
P110697	2322907	4	Sokoto State	13.08333	5.25	ADM1	NG|51	Nigeria|Sokoto
P110697	2597366	4	Taraba State	8	10.5	ADM1	NG|43	Nigeria|Taraba
P110731	1283743	1	Achhām	29.08333	81.33333	ADM3	NP|FR|14|69	Nepal|Far Western|Setī Zone
P110731	1283726	1	Arghākhānchī	27.91667	83.08333	ADM3	NP|WR|08|51	Nepal|Western Region|Lumbinī Zone
P110731	1283712	1	Bāglung	28.41667	83.16667	ADM3	NP|WR|03|45	Nepal|Western Region|Dhawalāgiri Zone
P110731	1283701	1	Baitadī	29.5	80.58333	ADM3	NP|FR|09|74	Nepal|Far Western|Mahākālī Zone
P110731	1283697	1	Bājura	29.5	81.5	ADM3	NP|FR|14|67	Nepal|Far Western|Setī Zone
P110731	1283676	1	Bānke	28.16667	81.83333	ADM3	NP|MR|02|57	Nepal|Mid Western|Bherī Zone
P110731	1283670	1	Bārā	27.08333	85.08333	ADM3	NP|CR|11|33	Nepal|Central Region|Nārāyanī Zone
P110731	1283618	1	Bhaktapur	27.66734	85.41673	ADM3	NP|CR|01|26	Nepal|Central Region|Bāgmatī Zone
P110731	1283601	1	Bhojpur	27.25	87.08333	ADM3	NP|ER|07|10	Nepal|Eastern Region|Kosī Zone
P110731	1283517	1	Chitawan	27.58333	84.5	ADM3	NP|CR|11|35	Nepal|Central Region|Nārāyanī Zone
P110731	1283497	1	Dailekh	28.83333	81.66667	ADM3	NP|MR|02|60	Nepal|Mid Western|Bherī Zone
P110731	1283489	1	Dang Deukhuri District	28.11681	82.31712	ADM3	NP|MR|12|56	Nepal|Mid Western|Rāptī Zone
P110731	1283472	1	Dhāding	28	84.91667	ADM3	NP|CR|01|30	Nepal|Central Region|Bāgmatī Zone
P110731	1283466	1	Dhankutā	27	87.33333	ADM3	NP|ER|07|7	Nepal|Eastern Region|Kosī Zone
P110731	7648379	1	Dhanusa	26.83	86.01	ADM3	NP|CR|05|17	Nepal|Central Region|Janakpur Zone
P110731	1283431	1	Dolakhā	27.83333	86.25	ADM3	NP|CR|05|22	Nepal|Central Region|Janakpur Zone
P110731	1283428	1	Dolpā	29.16667	83.08333	ADM3	NP|MR|06|62	Nepal|Mid Western|Karnālī Zone
P110731	1283425	1	Dotī	29.25	80.91667	ADM3	NP|FR|14|70	Nepal|Far Western|Setī Zone
P110731	1283379	1	Gorkhā	28.33333	84.83333	ADM3	NP|WR|04|36	Nepal|Western Region|Gandakī Zone
P110731	1283367	1	Gulmī	28.08333	83.33333	ADM3	NP|WR|08|46	Nepal|Western Region|Lumbinī Zone
P110731	1283335	1	Humlā	29.91667	81.91667	ADM3	NP|MR|06|66	Nepal|Mid Western|Karnālī Zone
P110731	1283334	1	Ilām	26.91667	87.91667	ADM3	NP|ER|10|3	Nepal|Eastern Region|Mechī Zone
P110731	1283325	1	Jājarkot	28.83333	82.25	ADM3	NP|MR|02|61	Nepal|Mid Western|Bherī Zone
P110731	1283307	1	Jhāpā	26.58333	87.91667	ADM3	NP|ER|10|4	Nepal|Eastern Region|Mechī Zone
P110731	1283287	1	Jumla	29.27528	82.18333	ADM3	NP|MR|06|63	Nepal|Mid Western|Karnālī Zone
P110731	1283282	1	Kābhre Palānchok	27.58333	85.66667	ADM3	NP|CR|01|24	Nepal|Central Region|Bāgmatī Zone
P110731	1283276	1	Kailālī	28.75	80.91667	ADM3	NP|FR|14|71	Nepal|Far Western|Setī Zone
P110731	1283269	1	Kālīkot	29.25	81.83333	ADM3	NP|MR|06|64	Nepal|Mid Western|Karnālī Zone
P110731	1283262	1	Kanchanpur	28.83333	80.33333	ADM3	NP|FR|09|72	Nepal|Far Western|Mahākālī Zone
P110731	1283251	1	Kapilbastū	27.66667	82.91667	ADM3	NP|WR|08|50	Nepal|Western Region|Lumbinī Zone
P110731	1283243	1	Kāskī	28.33333	84	ADM3	NP|WR|04|40	Nepal|Western Region|Gandakī Zone
P110731	1283241	1	Kathmandu District	27.70704	85.33218	ADM3	NP|CR|01|27	Nepal|Central Region|Bāgmatī Zone
P110731	1283202	1	Khotang	27.25	86.83333	ADM3	NP|ER|13|13	Nepal|Eastern Region|Sagarmāthā Zone
P110731	1283151	1	Lamjung	28.25	84.41667	ADM3	NP|WR|04|37	Nepal|Western Region|Gandakī Zone
P110731	1283085	1	Makwānpur	27.41667	85.25	ADM3	NP|CR|11|31	Nepal|Central Region|Nārāyanī Zone
P110731	1283077	1	Manang	28.66667	84.25	ADM3	NP|WR|04|41	Nepal|Western Region|Gandakī Zone
P110731	1283040	1	Morang	26.66667	87.5	ADM3	NP|ER|07|5	Nepal|Eastern Region|Kosī Zone
P110731	1283037	1	Mūgu	29.58333	82.41667	ADM3	NP|MR|06|65	Nepal|Mid Western|Karnālī Zone
P110731	1283020	1	Myāgdī	28.58333	83.33333	ADM3	NP|WR|03|43	Nepal|Western Region|Dhawalāgiri Zone
P110731	1282991	1	Nawalparāsī	27.66667	83.91667	ADM3	NP|WR|08|48	Nepal|Western Region|Lumbinī Zone
P110731	1282973	1	Nuwākot	27.91667	85.25	ADM3	NP|CR|01|28	Nepal|Central Region|Bāgmatī Zone
P110731	1282969	1	Okhalḍhungā	27.33333	86.41667	ADM3	NP|ER|13|12	Nepal|Eastern Region|Sagarmāthā Zone
P110731	1282947	1	Panchthar	27.16667	87.83333	ADM3	NP|ER|10|2	Nepal|Eastern Region|Mechī Zone
P110731	1282938	1	Parsa	27.33333	84.83333	ADM3	NP|CR|11|34	Nepal|Central Region|Nārāyanī Zone
P110731	1282888	1	Pyūthān	28.08333	82.83333	ADM3	NP|MR|12|52	Nepal|Mid Western|Rāptī Zone
P110731	1282879	1	Rāmechhāp	27.41667	86.08333	ADM3	NP|CR|05|21	Nepal|Central Region|Janakpur Zone
P110731	1282859	1	Rasuwā	28.16667	85.33333	ADM3	NP|CR|01|29	Nepal|Central Region|Bāgmatī Zone
P110731	1282856	1	Rautahat	27	85.33333	ADM3	NP|CR|11|32	Nepal|Central Region|Nārāyanī Zone
P110731	1282847	1	Rolpā	28.41667	82.75	ADM3	NP|MR|12|53	Nepal|Mid Western|Rāptī Zone
P110731	1282843	1	Rūkum	28.75	82.58333	ADM3	NP|MR|12|54	Nepal|Mid Western|Rāptī Zone
P110731	1282837	1	Rūpandehī	27.66667	83.41667	ADM3	NP|WR|08|49	Nepal|Western Region|Lumbinī Zone
P110731	1282827	1	Salyān	28.41667	82.25	ADM3	NP|MR|12|55	Nepal|Mid Western|Rāptī Zone
P110731	1282812	1	Sankhuwāsabhā	27.58333	87.33333	ADM3	NP|ER|07|9	Nepal|Eastern Region|Kosī Zone
P110731	1282806	1	Sarlāhī	27	85.58333	ADM3	NP|CR|05|19	Nepal|Central Region|Janakpur Zone
P110731	1282776	1	Sindhulī	27.25	86	ADM3	NP|CR|05|20	Nepal|Central Region|Janakpur Zone
P110731	7647006	1	Sindhupalchok	27.82936	85.54504	ADM3	NP|CR|01|23	Nepal|Central Region|Bāgmatī Zone
P110731	1282771	1	Sirāhā	26.75	86.33333	ADM3	NP|ER|13|16	Nepal|Eastern Region|Sagarmāthā Zone
P110731	1282744	1	Sunsarī	26.66667	87.16667	ADM3	NP|ER|07|6	Nepal|Eastern Region|Kosī Zone
P110731	1282734	1	Syāngjā	28	83.83333	ADM3	NP|WR|04|39	Nepal|Western Region|Gandakī Zone
P110731	1282722	1	Tanahun	27.91667	84.25	ADM3	NP|WR|04|38	Nepal|Western Region|Gandakī Zone
P110731	7732361	1	Terhathum	27.15	87.55	ADM3	NP|ER|07|8	Nepal|Eastern Region|Kosī Zone
P110731	1282630	1	Udayapur	26.91667	86.66667	ADM3	NP|ER|13|14	Nepal|Eastern Region|Sagarmāthā Zone
P110733	415189	1	Aden	12.77944	45.03667	PPLA	YE|02|2407	Yemen|Aden|Craiter
P110733	79415	1	Al Ḩudaydah	14.79781	42.95452	PPLA	YE|08|1821	Yemen|Al Ḩudaydah|Al Hawak
P110733	78428	1	‘Amrān	15.6594	43.94385	PPLA	YE|19|2915	Yemen|Omran|‘Amrān
P110733	76184	1	Dhamār	14.54274	44.40514	PPLA	YE|11|2008	Yemen|Dhamār|Madīnat Dhamār
P110733	74477	1	Ibb	13.96667	44.18333	PPLA	YE|23|1118	Yemen|Ibb|Al Mashannah
P110733	75411	4	Muḩāfaz̧at Ḩaḑramawt	16	49	ADM1	YE|04	Yemen|Ḩaḑramawt
P110733	69543	8	Republic of Yemen	15.5	47.5	PCLI	YE|00	Yemen
P110733	71137	1	Sanaa	15.35472	44.20667	PPLC	YE|16	Yemen|Sanaa
P110733	70225	1	Ta‘izz	13.57952	44.02091	PPLA	YE|25|1520	Yemen|Ta‘izz|Salh
P110752	3932488	8	Republic of Peru	-10	-75.25	PCLI	PE|00	Peru
P110762	1282988	8	Federal Democratic Republic of Nepal	28	84	PCLI	NP|00	Nepal
P110770	323777	1	Antalya	36.90812	30.69556	PPLA	TR|07	Turkey|Antalya
P110770	750637	1	Beypazarı	40.1675	31.92111	PPLA2	TR|68	Turkey|Ankara
P110770	317109	1	Denizli	37.77417	29.0875	PPLA	TR|20	Turkey|Denizli
P110770	745044	1	İstanbul	41.01384	28.94966	PPLA	TR|34	Turkey|Istanbul
P110770	308464	1	Kayseri	38.73222	35.48528	PPLA	TR|38	Turkey|Kayseri
P110770	307515	1	Kırşehir	39.14583	34.16389	PPLA	TR|40	Turkey|Kırşehir
P110770	304531	1	Mercin	36.79526	34.61792	PPLA	TR|32	Turkey|Mersin
P110773	3374919	1	Alcatraz	15.21667	-23.11667	PPL	CV|04	Cape Verde|Maio
P110773	3374424	1	Baía do Norte	16.9	-24.91667	COVE	CV|11	Cape Verde|São Vicente
P110773	3374198	4	Concelho de São Vicente	16.83333	-25	ADM1	CV|11	Cape Verde|São Vicente
P110773	3374226	4	Concelho de Santa Catarina	15.1	-23.7	ADM1	CV|15	Cape Verde|Santa Catarina
P110773	3374274	4	Concelho da Ribeira Grande	17.13333	-25.11667	ADM1	CV|07	Cape Verde|Ribeira Grande
P110773	3411928	4	Concelho de São Miguel	15.2	-23.65	ADM1	CV|19	Cape Verde|São Miguel
P110773	7602872	4	Concelho do Tarrafal de São Nicolau	16.6	-24.35	ADM1	CV|27	Cape Verde|Tarrafal de São Nicolau
P110773	3374633	1	Figueira das Naus	15.18333	-23.73333	PPL	CV|15	Cape Verde|Santa Catarina
P110773	3374634	1	Figueira da Horta	15.15	-23.15	PPL	CV|04	Cape Verde|Maio
P110773	3374199	5	Ilha de Santiago	15.08252	-23.66854	ISL	CV|00	Cape Verde
P110773	7669150	3	Maio	15.21529	-23.16055	ADM2	CV|04|7669150	Cape Verde|Maio|Maio
P110773	3374766	8	Republic of Cabo Verde	16	-24	PCLI	CV|00	Cape Verde
P110773	3374247	1	Salamansa	16.9	-24.95	PPL	CV|11	Cape Verde|São Vicente
P110773	3374166	1	Tarrafal	15.27591	-23.75381	PPLA	CV|20	Cape Verde|Tarrafal
P110773	3374121	1	Vila da Ribeira Brava	16.61667	-24.3	PPLA	CV|22	Cape Verde|Ribeira Brava
P110803	226074	6	Republic of Uganda	1.25	32.5	PCLI	UG|00	Uganda
P110815	2361809	6	Burkina Faso	12.5	-1.66667	PCLI	BF|00	Burkina Faso
P110833	2561668	1	Agadir	30.42018	-9.59815	PPLA	MA|55|001|0400101011	Morocco|Souss-Massa-Drâa|Agadir-Ida-ou-Tnan
P110833	2558545	1	Al Hoceïma	35.25165	-3.93723	PPLA	MA|58	Morocco|Taza-Al Hoceima-Taounate
P110833	2557347	1	Argana	30.7825	-9.11968	PPLA3	MA|55|541|0454105032	Morocco|Souss-Massa-Drâa|Taroudannt
P110833	2597548	4	Chaouia-Ouardigha	33	-7.16667	ADM1	MA|50	Morocco|Chaouia-Ouardigha
P110833	2597549	4	Doukkala-Abda	32.5	-8.75	ADM1	MA|51	Morocco|Doukkala-Abda
P110833	2597550	4	Gharb-Chrarda-Beni Hssen	34.5	-6	ADM1	MA|52	Morocco|Gharb-Chrarda-Beni Hssen
P110833	2542007	8	Kingdom of Morocco	32	-6	PCLI	MA|00	Morocco
P110833	2542995	4	Marrakech-Tensift-Al Haouz	31.5	-8.33333	ADM1	MA|47	Morocco|Marrakech-Tensift-Al Haouz
P110833	2542997	1	Marrakesh	31.63416	-7.99994	PPLA	MA|47|351|0735101071	Morocco|Marrakech-Tensift-Al Haouz|Marrakech
P110833	2541479	1	Nador	35.16813	-2.93352	PPLA3	MA|54|381|0838101051	Morocco|Oriental|Nador
P110833	2597553	4	Oriental Region	33.66667	-2.5	ADM1	MA|54	Morocco|Oriental
P110833	2548882	4	Région de Fès-Boulemane	33.33333	-4.25	ADM1	MA|46	Morocco|Fès-Boulemane
P110833	2553603	4	Région du Grand Casablanca	33.53333	-7.58333	ADM1	MA|45	Morocco|Grand Casablanca
P110833	2597554	4	Région de Souss-Massa-Drâa	30.66667	-7.5	ADM1	MA|55	Morocco|Souss-Massa-Drâa
P110833	2597556	4	Région de Tanger-Tétouan	35.25	-5.91667	ADM1	MA|57	Morocco|Tanger-Tétouan
P110833	2537802	1	Saïdia	35.0875	-2.23786	PPL	MA|54	Morocco|Oriental
P110833	2537406	1	Settat	33.00103	-7.61662	PPLA	MA|50|461|0646101151	Morocco|Chaouia-Ouardigha|Settat Province
P110833	2597557	4	Taza-Al Hoceima-Taounate	34.5	-4.16667	ADM1	MA|58	Morocco|Taza-Al Hoceima-Taounate
P110841	7669098	1	Çağlayan	41.07683	28.98185	PPLX	TR|34	Turkey|Istanbul
P110841	746983	1	Gelibolu	40.41028	26.67083	PPLA2	TR|17	Turkey|Çanakkale
P110841	312394	4	Hatay	36.5	36.25	ADM1	TR|31	Turkey|Hatay
P110841	745042	4	İstanbul	41.03508	28.98331	ADM1	TR|34	Turkey|Istanbul
P110841	7732506	3	Kartal	40.91196	29.2119	ADM2	TR|34|7732506	Turkey|Istanbul|Kartal
P110841	741878	1	Lâpseki	40.34417	26.68556	PPLA2	TR|17	Turkey|Çanakkale
P110841	7733238	3	Maltepe	40.9589	29.17866	ADM2	TR|34|7733238	Turkey|Istanbul|Maltepe
P110841	298795	6	Republic of Turkey	39	35	PCLI	TR|00	Turkey
P110841	298113	4	Van	38.40736	43.71779	ADM1	TR|65	Turkey|Van
P110845	3183875	1	Tirana	41.3275	19.81889	PPLC	AL|50	Albania|Tiranë
P110849	3996063	8	Mexico	23	-102	PCLI	MX|00	Mexico
P110892	1252634	6	Kingdom of Bhutan	27.5	90.5	PCLI	BT|00	Bhutan
P110893	1140025	4	Herāt	34.5	62	ADM1	AF|11	Afghanistan|Herat
P110893	7053281	3	Jalālābād	34.41712	70.44959	ADM2	AF|18|7053281	Afghanistan|Nangarhār|Jalālābād
P110893	1138958	1	Kabul	34.52813	69.17233	PPLC	AF|13	Afghanistan|Kabul
P110893	1138335	4	Kandahār	31	65.75	ADM1	AF|23	Afghanistan|Kandahār
P110893	1135690	4	Kunduz	36.75	68.75	ADM1	AF|24	Afghanistan|Kunduz
P110893	1133616	1	Mazār-e Sharīf	36.70904	67.11087	PPLA	AF|30	Afghanistan|Balkh
P110893	1138957	4	Wilāyat-e Kābul	34.5	69.41667	ADM1	AF|13	Afghanistan|Kabul
P110910	3277605	8	Bosnia and Herzegovina	44.25	17.83333	PCLI	BA|00	Bosnia and Herzegovina
P110910	614540	8	Georgia	41.99998	43.4999	PCLI	GE|00	Georgia
P110910	3194884	8	Montenegro	42.75	19.25	PCLI	ME|00	Montenegro
P110910	174982	8	Republic of Armenia	40.25	45	PCLI	AM|00	Armenia
P110910	718075	8	Republic of Macedonia	41.66667	21.75	PCLI	MK|00	Macedonia
P110910	6290252	8	Serbia	44.81892	20.45998	PCLI	RS|00	Serbia
